x,y
2655913.872,1249709.037
2655933.886,1249714.456
2655955.580,1249720.553
2655990.161,1249730.715
2656014.016,1249737.999
2656038.190,1249745.792
2656061.405,1249753.416
2656076.373,1249758.158
2656092.383,1249763.411
2656110.589,1249769.423
2656127.462,1249775.120
2656143.353,1249780.637
2656157.508,1249785.532
2656182.644,1249794.130
2656209.500,1249803.126
2656239.795,1249813.048
2656272.604,1249824.028
2656291.786,1249829.849
2656306.735,1249834.611
2656319.700,1249838.580
2656332.003,1249842.284
2656342.719,1249845.723
2656352.773,1249848.633
2656364.150,1249851.808
2656374.337,1249854.719
2656387.131,1249857.843
2656404.235,1249862.524
2656426.354,1249868.032
2656442.468,1249872.313
2656456.109,1249875.319
2656482.685,1249881.441
2656509.179,1249886.796
2656537.322,1249892.553
2656548.288,1249894.445
2656549.836,1249894.743
2656557.076,1249896.137
2656582.698,1249900.755
2656605.982,1249904.458
2656623.577,1249907.104
2656639.190,1249908.925
2656653.237,1249910.852
2656670.958,1249913.146
2656687.302,1249915.166
2656699.238,1249916.453
2656713.562,1249918.196
2656728.750,1249919.936
2656749.388,1249922.052
2656772.415,1249923.982
2656801.337,1249926.551
2656832.004,1249929.397
2656859.823,1249931.878
2656884.247,1249933.898
2656909.864,1249936.102
2656953.476,1249939.865
2656992.039,1249943.170
2657020.043,1249945.558
2657053.187,1249948.404
2657084.498,1249951.159
2657130.956,1249955.657
2657166.396,1249959.423
2657194.400,1249962.544
2657211.570,1249964.655
2657226.904,1249966.768
2657240.951,1249968.695
2657254.357,1249970.715
2657267.578,1249972.735
2657280.524,1249974.939
2657294.664,1249977.417
2657308.069,1249979.896
2657322.025,1249982.651
2657335.246,1249985.406
2657349.110,1249988.344
2657362.148,1249991.374
2657374.177,1249994.220
2657388.866,1249998.076
2657400.698,1250001.203
2657415.831,1250005.437
2657430.860,1250009.987
2657445.466,1250014.643
2657458.271,1250018.877
2657473.299,1250024.169
2657489.280,1250029.990
2657503.567,1250035.599
2657517.220,1250041.103
2657528.930,1250045.989
2657530.752,1250046.749
2657531.931,1250047.241
2657545.901,1250053.379
2657560.718,1250060.153
2657573.629,1250066.396
2657587.070,1250073.064
2657602.151,1250081.062
2657618.423,1250089.926
2657632.313,1250097.731
2657646.469,1250105.933
2657661.365,1250114.763
2657674.065,1250122.807
2657685.707,1250130.426
2657696.502,1250137.411
2657712.377,1250148.523
2657729.945,1250161.223
2657748.573,1250175.405
2657760.214,1250184.612
2657771.115,1250193.397
2657780.957,1250201.652
2657790.007,1250209.649
2657802.046,1250220.365
2657814.085,1250231.213
2657822.867,1250239.117
2657830.753,1250246.956
2657838.030,1250254.232
2657844.909,1250261.243
2657852.450,1250268.519
2657860.917,1250277.515
2657870.574,1250287.701
2657879.594,1250297.431
2657888.696,1250307.802
2657896.768,1250317.599
2657905.417,1250327.488
2657915.818,1250340.486
2657925.608,1250353.054
2657935.687,1250365.906
2657944.788,1250378.076
2657953.678,1250390.353
2657965.107,1250406.757
2657976.855,1250423.691
2657991.460,1250445.492
2658002.044,1250461.261
2658013.054,1250478.995
2658026.019,1250499.501
2658040.439,1250522.255
2658055.520,1250545.670
2658067.294,1250563.265
2658085.021,1250590.253
2658097.854,1250609.170
2658112.274,1250629.279
2658125.239,1250647.667
2658139.262,1250666.849
2658150.507,1250681.534
2658167.308,1250702.965
2658178.039,1250715.706
2658188.969,1250729.722
2658201.324,1250744.670
2658206.112,1250750.367
2658207.966,1250752.574
2658211.126,1250756.334
2658221.915,1250769.036
2658231.469,1250779.835
2658241.351,1250791.067
2658252.823,1250802.951
2658262.877,1250813.931
2658273.990,1250825.308
2658285.631,1250837.876
2658295.818,1250848.724
2658306.798,1250859.571
2658316.323,1250868.832
2658327.965,1250880.870
2658343.118,1250895.595
2658355.302,1250907.169
2658365.510,1250916.671
2658375.388,1250925.826
2658383.396,1250933.522
2658408.267,1250956.276
2658434.065,1250979.691
2658468.461,1251010.250
2658494.126,1251033.401
2658536.592,1251071.633
2658563.050,1251096.371
2658584.218,1251116.347
2658609.618,1251140.688
2658630.388,1251161.458
2658649.306,1251181.434
2658669.547,1251202.203
2658688.729,1251223.238
2658710.558,1251247.579
2658733.577,1251274.699
2658750.907,1251295.468
2658771.942,1251321.662
2658792.448,1251347.856
2658812.821,1251374.975
2658834.517,1251404.211
2658848.143,1251423.658
2658860.049,1251441.385
2658875.925,1251464.933
2658883.333,1251476.442
2658883.562,1251476.795
2658886.783,1251481.768
2658890.874,1251488.084
2658903.574,1251508.325
2658916.539,1251529.227
2658928.445,1251549.467
2658942.997,1251574.338
2658957.947,1251600.664
2658969.589,1251621.698
2658984.670,1251650.405
2658998.031,1251676.334
2659009.938,1251700.279
2659025.813,1251732.955
2659039.704,1251761.398
2659060.342,1251806.112
2659074.762,1251836.671
2659088.917,1251868.156
2659101.750,1251896.202
2659117.096,1251929.407
2659128.737,1251954.675
2659145.142,1251990.394
2659164.429,1252030.804
2659182.581,1252069.372
2659202.690,1252110.780
2659216.966,1252138.972
2659226.238,1252156.950
2659233.911,1252171.898
2659243.304,1252189.229
2659252.829,1252206.559
2659264.073,1252226.535
2659273.466,1252242.807
2659282.727,1252258.682
2659290.400,1252271.514
2659301.116,1252288.977
2659311.699,1252306.307
2659321.224,1252321.388
2659331.146,1252336.337
2659340.407,1252350.360
2659346.494,1252359.243
2659350.196,1252364.647
2659354.971,1252371.574
2659363.690,1252384.226
2659374.539,1252399.572
2659385.387,1252414.918
2659398.880,1252433.306
2659411.316,1252449.975
2659422.297,1252464.395
2659429.440,1252473.523
2659439.891,1252486.620
2659450.607,1252499.981
2659460.529,1252512.284
2659469.393,1252523.000
2659486.326,1252542.578
2659501.408,1252560.041
2659516.754,1252577.503
2659534.217,1252596.553
2659548.901,1252612.428
2659567.819,1252632.139
2659583.165,1252648.014
2659599.305,1252663.889
2659615.842,1252680.161
2659634.495,1252698.152
2659662.145,1252724.610
2659691.249,1252752.126
2659728.027,1252786.522
2659759.645,1252815.890
2659791.263,1252845.258
2659817.193,1252870.261
2659842.858,1252894.999
2659866.539,1252918.018
2659886.779,1252938.654
2659904.771,1252957.175
2659922.763,1252976.225
2659939.962,1252994.481
2659958.086,1253014.986
2659971.448,1253030.067
2659986.661,1253048.190
2660003.727,1253068.828
2660020.661,1253090.788
2660026.208,1253098.003
2660031.484,1253104.867
2660035.610,1253110.235
2660050.956,1253131.269
2660067.758,1253155.081
2660084.427,1253179.819
2660101.096,1253205.352
2660117.104,1253231.016
2660129.936,1253252.579
2660141.181,1253272.687
2660153.881,1253295.838
2660168.037,1253322.429
2660181.002,1253348.755
2660191.585,1253370.318
2660201.640,1253392.278
2660210.635,1253412.916
2660218.970,1253432.495
2660226.114,1253449.693
2660234.184,1253470.330
2660242.122,1253491.761
2660248.869,1253509.885
2660251.382,1253518.087
2660258.791,1253540.312
2660266.861,1253566.109
2660274.401,1253591.244
2660280.752,1253612.278
2660285.911,1253630.534
2660292.261,1253655.405
2660298.479,1253679.482
2660304.300,1253703.030
2660312.238,1253733.986
2660321.234,1253771.292
2660329.885,1253803.044
2660329.039,1253803.439
2660334.860,1253826.987
2660340.681,1253850.005
2660348.487,1253884.137
2660354.043,1253906.758
2660361.055,1253936.259
2660367.008,1253960.998
2660374.417,1253990.763
2660383.278,1254027.000
2660383.280,1254027.011
2660384.053,1254030.166
2660391.086,1254058.893
2660398.627,1254089.585
2660405.373,1254116.705
2660412.650,1254146.073
2660419.132,1254171.606
2660425.350,1254196.212
2660433.685,1254228.094
2660442.813,1254262.622
2660453.926,1254304.426
2660461.466,1254332.207
2660468.743,1254357.872
2660475.887,1254383.536
2660483.163,1254407.481
2660489.248,1254427.589
2660496.922,1254454.576
2660506.182,1254483.284
2660518.618,1254522.310
2660527.614,1254550.620
2660537.139,1254578.534
2660544.680,1254600.494
2660553.676,1254625.629
2660562.407,1254649.574
2660572.970,1254677.244
2660581.061,1254699.845
2660589.925,1254721.938
2660597.787,1254740.545
2660605.788,1254760.285
2660614.247,1254780.412
2660622.784,1254800.232
2660632.609,1254822.599
2660641.077,1254841.341
2660651.968,1254864.870
2660661.352,1254884.619
2660671.948,1254906.883
2660682.267,1254927.653
2660696.333,1254954.212
2660705.201,1254971.155
2660706.714,1254974.044
2660708.195,1254976.742
2660715.659,1254990.329
2660724.908,1255007.000
2660735.148,1255024.986
2660744.857,1255041.659
2660754.800,1255058.180
2660768.535,1255080.879
2660780.915,1255100.339
2660794.128,1255120.881
2660807.120,1255140.344
2660817.835,1255156.103
2660826.728,1255168.849
2660838.968,1255185.924
2660848.096,1255198.133
2660854.297,1255206.526
2660872.588,1255230.590
2660885.371,1255246.821
2660899.909,1255264.759
2660910.720,1255277.747
2660919.171,1255287.799
2660928.612,1255298.857
2660937.526,1255308.912
2660944.684,1255317.033
2660952.454,1255325.619
2660959.845,1255333.588
2660969.524,1255343.724
2660979.737,1255354.326
2660998.639,1255373.827
2661011.981,1255386.987
2661026.862,1255401.254
2661048.205,1255421.286
2661063.691,1255435.229
2661076.892,1255446.695
2661089.710,1255457.852
2661100.166,1255466.532
2661115.508,1255479.165
2661119.536,1255482.501
2661122.604,1255485.013
2661133.143,1255493.351
2661149.406,1255505.760
2661158.886,1255512.865
2661177.128,1255526.471
2661183.258,1255530.868
2661194.542,1255538.963
2661208.522,1255548.743
2661222.425,1255558.444
2661239.160,1255569.471
2661257.577,1255581.279
2661276.608,1255593.166
2661291.882,1255602.480
2661312.652,1255614.915
2661332.893,1255626.028
2661347.710,1255634.230
2661366.628,1255644.549
2661383.032,1255652.618
2661401.024,1255661.482
2661405.615,1255663.714
2661415.445,1255668.493
2661415.522,1255668.529
2661422.812,1255671.878
2661447.592,1255683.706
2661472.199,1255694.819
2661498.922,1255706.328
2661523.793,1255716.779
2661551.839,1255728.289
2661592.189,1255744.560
2661605.551,1255749.720
2661652.891,1255767.848
2661686.647,1255781.073
2661719.191,1255793.772
2661746.047,1255804.223
2661774.622,1255815.203
2661803.065,1255826.051
2661836.667,1255839.147
2661882.970,1255857.271
2661900.565,1255864.414
2661917.367,1255871.294
2661932.448,1255877.379
2661948.984,1255884.258
2661969.755,1255892.989
2661989.863,1255901.720
2662010.633,1255910.848
2662036.827,1255922.886
2662059.582,1255933.205
2662079.955,1255943.126
2662102.180,1255953.974
2662134.724,1255970.113
2662174.545,1255990.750
2662211.852,1256010.594
2662247.174,1256029.643
2662299.562,1256059.673
2662317.489,1256070.398
2662329.857,1256077.797
2662330.554,1256078.211
2662339.647,1256083.618
2662365.047,1256099.360
2662397.592,1256119.600
2662421.670,1256135.078
2662444.292,1256149.894
2662488.875,1256180.188
2662523.140,1256204.133
2662562.961,1256232.840
2662597.357,1256258.239
2662633.209,1256285.094
2662683.745,1256322.929
2662721.846,1256351.503
2662761.270,1256380.475
2662790.375,1256401.641
2662809.690,1256415.267
2662828.872,1256428.496
2662845.938,1256440.402
2662861.020,1256450.588
2662882.981,1256465.008
2662906.000,1256479.692
2662929.945,1256494.508
2662940.396,1256500.726
2662958.256,1256511.309
2662972.279,1256519.379
2662988.154,1256528.242
2663005.485,1256537.767
2663018.318,1256544.381
2663034.590,1256552.583
2663050.201,1256560.255
2663062.240,1256565.944
2663077.851,1256572.955
2663093.197,1256579.569
2663108.146,1256585.919
2663126.271,1256593.195
2663141.088,1256599.015
2663157.361,1256604.968
2663173.501,1256610.656
2663176.162,1256611.497
2663191.493,1256616.344
2663208.559,1256621.768
2663224.964,1256626.662
2663240.707,1256631.027
2663261.345,1256636.451
2663278.676,1256640.551
2663301.563,1256645.578
2663325.112,1256650.208
2663351.703,1256654.837
2663409.914,1256665.948
2663436.637,1256670.975
2663472.225,1256677.721
2663501.594,1256682.879
2663542.342,1256691.081
2663577.813,1256697.825
2663615.766,1256706.424
2663650.805,1256714.460
2663697.258,1256725.606
2663728.083,1256733.014
2663775.047,1256743.597
2663811.489,1256751.281
2663837.358,1256756.805
2663855.585,1256760.383
2663896.253,1256768.859
2663946.906,1256779.425
2663993.316,1256789.073
2664026.664,1256795.852
2664069.309,1256804.379
2664102.182,1256811.586
2664162.029,1256824.036
2664163.031,1256824.244
2664171.398,1256825.984
2664285.433,1256849.533
2664385.183,1256869.773
2664444.052,1256882.209
2664561.528,1256906.151
2664666.171,1256927.451
2664721.991,1256936.925
2664770.418,1256944.253
2664811.362,1256949.389
2664851.646,1256952.719
2664884.035,1256954.563
2664911.786,1256955.033
2664938.693,1256954.438
2664967.291,1256952.446
2664998.334,1256948.919
2665035.729,1256943.509
2665072.890,1256936.453
2665117.339,1256925.871
2665136.859,1256920.226
2665154.266,1256914.348
2665154.969,1256914.110
2665173.079,1256907.760
2665191.188,1256900.706
2665226.835,1256885.328
2665257.396,1256868.735
2665274.572,1256859.153
2665291.752,1256848.397
2665307.036,1256838.811
2665324.693,1256826.414
2665341.405,1256814.367
2665356.815,1256802.200
2665371.872,1256789.329
2665386.339,1256775.869
2665401.045,1256761.589
2665412.198,1256749.412
2665422.404,1256736.883
2665437.559,1256717.922
2665451.846,1256698.739
2665465.605,1256677.837
2665477.744,1256657.702
2665482.975,1256648.093
2665496.986,1256620.100
2665501.610,1256609.833
2665508.393,1256594.128
2665524.334,1256557.023
2665534.987,1256532.530
2665551.446,1256495.144
2665566.714,1256459.870
2665581.184,1256427.891
2665588.975,1256411.609
2665597.399,1256394.414
2665603.812,1256382.589
2665610.875,1256370.200
2665617.244,1256359.545
2665623.961,1256348.893
2665631.604,1256337.429
2665639.360,1256326.777
2665647.234,1256316.586
2665655.224,1256307.091
2665663.331,1256297.943
2665670.857,1256290.069
2665679.542,1256281.386
2665687.647,1256273.511
2665695.926,1256266.291
2665706.730,1256257.380
2665717.762,1256249.084
2665726.877,1256242.463
2665736.681,1256235.844
2665746.331,1256229.761
2665757.740,1256223.223
2665770.067,1256216.918
2665781.447,1256211.367
2665795.672,1256205.547
2665810.488,1256199.858
2665817.336,1256197.224
2665825.966,1256193.905
2665839.593,1256189.804
2665852.160,1256185.835
2665866.448,1256182.528
2665878.619,1256180.014
2665889.731,1256177.897
2665901.505,1256175.913
2665913.543,1256174.458
2665926.243,1256173.399
2665937.753,1256172.606
2665950.661,1256171.795
2665966.143,1256171.847
2665980.361,1256172.469
2665995.036,1256173.669
2666012.705,1256175.724
2666030.202,1256178.690
2666042.656,1256181.259
2666056.712,1256184.829
2666068.867,1256188.314
2666079.302,1256191.681
2666090.425,1256195.741
2666099.596,1256199.336
2666111.403,1256204.435
2666122.979,1256209.764
2666135.013,1256215.901
2666150.789,1256224.352
2666171.283,1256235.701
2666198.453,1256250.335
2666210.447,1256256.764
2666218.374,1256260.974
2666232.965,1256268.721
2666251.044,1256277.759
2666266.667,1256285.248
2666281.646,1256292.092
2666294.300,1256297.514
2666309.021,1256303.841
2666322.062,1256309.006
2666335.620,1256314.171
2666349.048,1256318.949
2666363.641,1256323.855
2666378.103,1256328.375
2666391.919,1256332.507
2666403.928,1256335.863
2666417.098,1256339.092
2666429.494,1256342.062
2666443.439,1256345.161
2666448.166,1256346.097
2666457.127,1256347.872
2666473.750,1256350.826
2666492.188,1256353.998
2666517.764,1256357.348
2666537.979,1256359.247
2666554.398,1256360.365
2666571.262,1256361.146
2666586.339,1256361.481
2666602.534,1256361.592
2666626.341,1256361.276
2666651.899,1256360.365
2666698.250,1256357.908
2666721.144,1256356.568
2666739.015,1256355.675
2666754.762,1256354.892
2666768.612,1256354.334
2666781.121,1256354.000
2666792.664,1256353.779
2666792.848,1256353.776
2666805.133,1256353.775
2666817.419,1256353.999
2666838.216,1256354.384
2666853.451,1256355.156
2666872.818,1256356.001
2666887.374,1256356.962
2666900.630,1256358.051
2666925.713,1256360.486
2666957.421,1256363.727
2666985.381,1256366.810
2667009.062,1256369.191
2667019.248,1256370.117
2667045.707,1256372.763
2667075.605,1256375.276
2667088.834,1256375.938
2667099.815,1256376.466
2667111.854,1256376.996
2667122.437,1256376.996
2667135.270,1256377.393
2667147.573,1256377.260
2667159.744,1256376.995
2667178.265,1256376.334
2667193.214,1256375.408
2667207.899,1256374.217
2667219.673,1256373.291
2667234.622,1256371.439
2667248.645,1256369.587
2667260.419,1256367.999
2667272.855,1256365.618
2667286.481,1256363.236
2667301.827,1256360.326
2667317.570,1256356.886
2667332.784,1256353.314
2667348.527,1256348.948
2667362.682,1256345.112
2667380.807,1256339.291
2667399.724,1256332.941
2667416.790,1256326.855
2667433.195,1256320.505
2667447.086,1256314.552
2667463.887,1256307.276
2667478.042,1256300.529
2667489.552,1256294.840
2667499.474,1256289.945
2667507.147,1256285.844
2667516.143,1256280.949
2667526.726,1256274.996
2667537.177,1256268.646
2667549.290,1256261.031
2667559.557,1256254.349
2667571.276,1256246.019
2667580.090,1256239.820
2667587.451,1256234.203
2667597.635,1256226.444
2667610.792,1256215.510
2667623.190,1256205.242
2667630.938,1256198.462
2667639.463,1256190.909
2667645.951,1256184.710
